Paragraph 0
第一回宴桃园豪杰三结义斩黄巾英雄首立功	Đệ nhất hồi yến đào viên hào kiệt tam kết nghĩa trảm hoàng cân anh hùng thủ lập công
”瑜曰：“自古得人者昌，失人者亡。	" Du viết: "Tự cổ đắc nhân giả xương, thất nhân giả vong.
为今之计，须求高明远见之人为辅，然后江东可定也。	Vi kim chi kế, tu cầu cao minh viễn kiến chi nhân vi phụ, nhiên hậu giang đông khả định dã.
”权曰：“先兄遗言：内事托子布，外事全赖公瑾。	" Quyền viết: "Tiên huynh di ngôn: nội sự thác tử bố, ngoại đương đại nhâm.
瑜不才，恐负倚托之重，愿荐一人以辅将军。	Du bất tài, khủng phụ ỷ thác chi trọng, nguyện tiến nhất nhân dĩ phụ tướng quân.
”权问何人。	" Quyền vấn hà nhân.
瑜曰：“姓鲁，名肃，字子敬，临淮东川人也。	Du viết: "Tính lỗ, danh túc, tự tử kính, lâm hoài đông xuyên nhân dã.
此人胸怀韬略，腹隐机谋。	Thử nhân hung hoài thao lược, phúc ẩn cơ mưu.
早年丧父，事母至孝。	Tảo niên tang phụ, sự mẫu chí hiếu.
其家极富，尝散财以济贫乏。	Kì gia cực phú, thường tán tài dĩ tể bần phạp.
瑜为居巢长之时，将数百人过临淮，因乏粮，闻鲁肃家有两囷米，各三千斛，因往求助。	Du vi cư sào trường chi thời, tương sổ bách nhân quá lâm hoài, nhân phạp lương, văn lỗ túc gia hữu lưỡng khuân mễ, các tam thiên hộc, nhân vãng cầu trợ.
肃即指一囷相赠，其慷慨如此。	Túc tức chỉ nhất khuân tương tặng, kì khảng khái như thử.
平生好击剑骑射，寓居曲阿。	Bình sinh hảo kích kiếm kỵ xạ, ngụ cư khúc a.
祖母亡，还葬东城。	Tổ mẫu vong, hoàn táng đông thành.
其友刘子扬欲约彼往巢湖投郑宝，肃尚踌躇未往。	Kì hữu lưu tử dương dục ước bỉ vãng sào hồ đầu trịnh bảo, túc thượng trù trừ vị vãng.
今主公可速召之。	Kim chúa công khả tốc triệu chi.
”权大喜，即命周瑜往聘。	" Quyền đại hỉ, tức mệnh chu du vãng sính.

Paragraph 354
瑜奉命亲往，见肃叙礼毕，具道孙权相慕之意。	Du phụng mệnh thân vãng, kiến túc tự lễ tất, cụ đạo tôn quyền tương mộ chi ý.
肃曰：“近刘子扬约某往巢湖，某将就之。	Túc viết: "Cận lưu tử dương ước mỗ vãng sào hồ, mỗ tương tựu chi.
”瑜曰：“昔马援对光武云：当今之世，非但君择臣，臣亦择君。	" Du viết: "Tích mã viên đối quang võ vân: đương kim chi thế, phi đãn quân.
今吾孙将军亲贤礼士，纳奇录异，世所罕有。	Kim ngô tôn tướng quân thân hiền lễ sĩ, nạp kì lục dị, thế sở hãn hữu.
足下不须他计，只同我往投东吴为是。	Túc hạ bất tu tha kế, chỉ đồng ngã vãng đầu đông ngô vi thị.
”	" người hiền, kính kẻ sĩ, dùng người

Paragraph 355
肃从其言，遂同周瑜来见孙权。	Túc tòng kì ngôn, toại đồng chu du lai kiến tôn quyền.
权甚敬之，与之谈论，终日不倦。	Quyền thậm kính chi, dữ chi đàm luận, chung nhật bất quyện.
一日，众官皆散，权留鲁肃共饮，至晚同榻抵足而卧。	Nhất nhật, chúng quan giai tán, quyền lưu lỗ túc cộng ẩm, chí vãn đồng tháp để túc nhi ngọa.
夜半，权问肃曰：“方今汉室倾危，四方纷扰；孤承父兄余业，思为桓、文之事，君将何以教我？	Dạ bán, quyền vấn túc viết: "Phương kim hán thất khuynh nguy, tứ phương phân nhiễu; cô thừa phụ huynh dư nghiệp, tư vi hoàn, văn chi sự, quân tương hà dĩ giáo ngã?
”肃曰：“昔汉高祖欲尊事义帝而不获者，以项羽为害也。	" Túc viết: "Tích hán cao tổ dục tôn sự nghĩa đế nhi bất hoạch giả, dĩ hạng vũ vi hại dã.
今之曹操可比项羽，将军何由得为桓、文乎？	Kim chi tào thao khả bỉ hạng vũ, tướng quân hà do đắc vi hoàn, văn hồ?
肃窃料汉室不可复兴，曹操不可卒除。	Túc thiết liêu hán thất bất khả phục hưng, tào thao bất khả tốt trừ.
为将军计，惟有鼎足江东以观天下之衅。	Vi tướng quân kế, duy hữu đỉnh túc giang đông dĩ quan thiên hạ chi hấn.
今乘北方多务，剿除黄祖，进伐刘表，竟长江所极而据守之；然后建号帝王，以图天下：此高祖之业也。	Kim thừa bắc phương đa vụ, tiễu trừ hoàng tổ, tiến phạt lưu biểu, cánh trường giang sở cực nhi cư thủ chi; nhiên hậu kiến hào đế vương, dĩ đồ thiên hạ: thử cao tổ chi nghiệp dã.
”权闻言大喜，披衣起谢。	" quyền văn ngôn đại hỉ, phi y khởi tạ.
次日厚赠鲁肃，并将衣服帏帐等物赐肃之母。	Thứ nhật hậu tặng lỗ túc, tịnh vật tứ túc chi mẫu.

Paragraph 356
肃又荐一人见孙权：此人博学多才，事母至孝；覆姓诸葛，名瑾，字子瑜，琅琊南阳人也。	Túc hựu tiến nhất nhân kiến tôn quyền: thử nhân bác học đa tài, sự mẫu chí hiếu; phúc tính Gia Cát, danh cẩn, tự tử du, lang gia nam dương nhân dã.
权拜之为上宾。	Quyền bái chi vi thượng tân.
瑾劝权勿通袁绍，且顺曹操，然后乘便图之。	Cẩn khuyến quyền vật thông viên thiệu, thả thuận tào thao, nhiên hậu thừa tiện đồ chi.
权依言，乃遣陈震回，以书绝袁绍。	Quyền y ngôn, nãi khiển trần chấn hồi, dĩ thư tuyệt viên thiệu.
却说曹操闻孙策已死，欲起兵下江南。	Khước thuyết tào thao văn tôn sách dĩ tử, dục khởi binh hạ giang nam.
侍御史张纮谏曰：“乘人之丧而伐之，既非义举；若其不克，弃好成仇：不如因而善遇之。	Thị ngự sử trương hoành gián viết: "Thừa nhân chi tang nhi phạt chi, kí phi nghĩa cử; nhược kì bất khắc, khí hảo thành cừu: bất như nhân nhi thiện ngộ chi.
”操然其说，乃即奏封孙权为将军，兼领会稽太守；即令张纮为会稽都尉，赍印往江东。	" thao nhiên kì thuyết, nãi tức tấu phong tôn quyền vi tướng quân, kiêm lĩnh hội kê thái thủ; tức lệnh trương hoành vi hội kê đô úy, tê ấn vãng giang đông.
孙权大喜，又得张纮回吴，即命与张昭同理政事。	Tôn quyền đại hỉ, hựu đắc trương hoành hồi ngô, tức mệnh dữ trương chiêu đồng lí chánh sự.
张纮又荐一人于孙权：此人姓顾，名雍，字元叹，乃中郎蔡邕之徒；其为人少言语，不饮酒，严厉正大。	Trương hoành hựu tiến nhất nhân vu tôn quyền: thử nhân tính cố, danh ung, tự nguyên thán, nãi trung lang thái ung chi đồ; kì vi nhân thiểu ngôn ngữ, bất ẩm tửu, nghiêm lệ chánh đại.
权以为丞，行太守事。	Quyền dĩ vi thừa, hành thái thủ sự.
自是孙权威震江东，深得民心。	Tự thị tôn quyền uy chấn giang đông, Túc lại đem một người nữa vào yết thâm đắc dân tâm.
且说陈震回见袁绍，具说：“孙策已亡，孙权继立。	Thả thuyết trần chấn hồi kiến viên thiệu, cụ thuyết: "Tôn sách dĩ vong, tôn quyền kế lập.
曹操封之为将军，结为外应矣。	Tào thao phong chi vi tướng quân, kết vi ngoại ứng hĩ.
”袁绍大怒，遂起冀、青、幽、并等处人马七十余万，复来攻取许昌。	" viên thiệu đại nộ, toại khởi kí, thanh, u, tịnh đẳng xử nhân mã thất thập dư vạn, phục lai công thủ hứa xương.
正是：江南兵革方休息，冀北干戈又复兴。	Chánh thị: giang nam binh cách phương hưu tức, kí bắc can qua hựu phục hưng.
未知胜负若何，且听下文分解。第三十回战官渡本初败绩劫乌巢孟德烧粮	Vị tri thắng phụ nhược hà, thả thính hạ văn Đệ tam thập hồi chiến quan độ bổn sơ bại tích kiếp ô sào

Paragraph 357
却说袁绍兴兵，望官渡进发。	Khước thuyết viên thiệu hưng binh, vọng quan độ tiến phát.
夏侯惇发书告急。	Hạ hầu đôn phát thư cáo cấp.
曹操起军七万，前往迎敌，留荀彧守许都。	Tào thao khởi quân thất vạn, tiền vãng nghênh địch, lưu tuân úc thủ hứa đô.
绍兵临发，田丰从狱中上书谏曰：“今且宜静守以待天时，不可妄兴大兵，恐有不利。	Thiệu binh lâm phát, điền phong tòng ngục trung thượng thư gián viết: "Kim thả nghi tĩnh thủ dĩ đãi thiên thời, bất khả vọng hưng đại binh, khủng hữu bất lợi.
”逢纪谮曰：“主公兴仁义之师，田丰何得出此不祥之语！	" Phùng kỉ trấm viết: "Chúa công hưng nhân nghĩa chi sư, điền phong hà đắc xuất thử bất tường chi ngữ!
”绍因怒，欲斩田丰。	" Thiệu nhân nộ, dục trảm điền phong.
众官告免。	Chúng quan cáo miễn.
绍恨曰：“待吾破了曹操，明正其罪！	Thiệu hận viết: "Đãi ngô phá liễu tào thao, minh chánh kì tội!
”遂催军进发，旌旗遍野，刀剑如林。	" Toại thôi quân tiến phát, tinh kì biến dã, đao kiếm như lâm.
行至阳武，下定寨栅。	Hành chí dương võ, hạ định trại sách.
沮授曰：“我军虽众，而勇猛不及彼军；彼军虽精，而粮草不如我军。	Tự thụ viết: "Ngã quân tuy chúng, nhi dũng mãnh bất cập bỉ quân; bỉ quân tuy tinh, nhi lương thảo bất như ngã quân.
彼军无粮，利在急战；我军有粮，宜且缓守。	Bỉ quân vô lương, lợi tại cấp chiến; ngã quân hữu lương, nghi thả hoãn thủ.
若能旷以日月，则彼军不战自败矣。	Nhược năng khoáng dĩ nhật nguyệt, tắc bỉ quân bất chiến tự bại hĩ.
”绍怒曰：“田丰慢我军心，吾回日必斩之。	" Thiệu nộ viết: "Điền phong mạn ngã quân tâm, ngô hồi nhật tất trảm chi.
汝安敢又如此！	Nhữ an cảm hựu như thử!
”叱左右：“将沮授锁禁军中，待我破曹之后，与田丰一体治罪！	" Sất tả hữu: "Tương tự thụ tỏa cấm quân trung, đãi ngã phá tào chi hậu, dữ điền phong nhất thể trì tội!
”于是下令，将大军七十万，东西南北，周围安营，连络九十余里。	" Vu thị hạ lệnh, tương đại quân thất thập vạn, đông tây nam bắc, chu vi an doanh, liên lạc cửu thập dư lí.

Paragraph 358
细作探知虚实，报至官渡。	Tế tác tham tri hư thật, báo chí quan độ.
曹军新到，闻之皆惧。	Tào quân tân đáo, văn chi giai cụ.
曹操与众谋士商议。	Tào thao dữ chúng mưu sĩ thương nghị.
荀攸曰：“绍军虽多，不足惧也。	Tuân du viết: "Thiệu quân tuy đa, bất túc cụ dã.
我军俱精锐之士，无不一以当十。	Ngã quân câu tinh nhuệ chi sĩ, vô bất nhất dĩ đương thập.
但利在急战。	Đãn lợi tại cấp chiến.
若迁延日月，粮草不敷，事可忧矣。	Nhược thiên duyên nhật nguyệt, lương thảo bất phu, sự khả ưu hĩ.
”操曰：“所言正合吾意。	" Thao viết: "Sở ngôn chánh hợp ngô ý.
”遂传令军将鼓噪而进。	" Toại truyền lệnh quân tương cổ táo nhi tiến.
绍军来迎，两边排成阵势。	Thiệu quân lai nghênh, lưỡng biên bài thành trận thế.
审配拨弩手一万，伏于两翼；弓箭手五千，伏于门旗内：约炮响齐发。	Thẩm phối bát nỗ thủ nhất vạn, phục vu lưỡng dực; cung tiễn thủ ngũ thiên, phục vu môn kì nội: ước pháo hưởng tề phát.
三通鼓罢，袁绍金盔金甲，锦袍玉带，立马阵前。	Tam thông cổ bãi, viên thiệu kim khôi kim giáp, cẩm bào ngọc đái, lập mã trận tiền.
左右排列着张郃、高览、韩猛、淳于琼等诸将。	Tả hữu bài liệt trứ trương cáp, cao lãm, hàn mãnh, thuần vu quỳnh đẳng chư tướng.
旌旗节钺，甚是严整。	Tinh kì tiết việt, thậm thị nghiêm chỉnh.
曹阵上门旗开处，曹操出马。	Tào thao xuất mã.
许诸、张辽、徐晃、李典等，各持兵器，前后拥卫。	Hứa chư, trương liêu, từ hoảng, lý điển đẳng, các trì binh khí, tiền hậu ủng vệ.
曹操以鞭指袁绍曰：“吾于天子之前，保奏你为大将军，今何故谋反？	Tào thao dĩ tiên chỉ viên thiệu viết: "Ngô vu thiên tử chi tiền, bảo tấu nhĩ vi đại tướng quân, kim hà cố mưu phản?
”绍怒曰：“汝托名汉相，实为汉贼！	" Thiệu nộ viết: "Nhữ thác danh hán tương, thật vi hán tặc!
罪恶弥天，甚于莽、卓，乃反诬人造反耶！	Tội ác di thiên, thậm vu mãng, trác, nãi phản vu nhân tạo phản da!
”操曰：“吾今奉诏讨汝！	" Thao viết: "Ngô kim phụng chiếu thảo nhữ!
”绍曰：“吾奉衣带诏讨贼！	" Thiệu viết: "Ngô phụng y đái chiếu thảo tặc!
”操怒，使张辽出战。	" Thao nộ, sử trương liêu xuất chiến.
张邰跃马来迎。	Trương thai dược mã lai nghênh.
二将斗了四五十合，不分胜负。	Nhị tương đấu liễu tứ ngũ thập hợp, bất phân thắng phụ.
曹操见了，暗暗称奇。	Tào thao kiến liễu, ám ám xưng kì.
许褚挥刀纵马，直出助战。	Hứa trử huy đao túng mã, trực xuất trợ chiến.
高览挺枪接住。	Cao lãm đĩnh thương tiếp trụ.
四员将捉对儿厮杀。	Tứ viên tương tróc đối nhi tư sát.
曹操令夏侯惇、曹洪，各引三千军，齐冲彼阵。	Tào thao lệnh hạ hầu đôn, tào hồng, các dẫn tam thiên quân, tề trùng bỉ trận.
审配见曹军来冲阵，便令放起号炮：两下万弩并发，中军内弓箭手一齐拥出阵前乱射。	Thẩm phối kiến tào quân lai trùng trận, tiện lệnh phóng khởi hào pháo: lưỡng hạ vạn nỗ tịnh phát, trung quân nội cung tiễn thủ nhất tề ủng xuất trận tiền loạn xạ.
曹军如何抵敌，望南急走。	Tào quân như hà để địch, vọng nam cấp tẩu.
袁绍驱兵掩杀，曹军大败，尽退至官渡。	Viên thiệu khu binh yểm sát, tào quân đại bại, tẫn thối chí quan độ.
袁绍移军逼近官渡下寨。	Viên thiệu di quân bức cận quan độ hạ trại.
审配曰：“今可拨兵十万守官渡，就曹操寨前筑起土山，令军人下视寨中放箭。	Thẩm phối viết: "Kim khả bát binh thập vạn thủ nhân hạ thị trại trung phóng tiễn.
操若弃此而去，吾得此隘口，许昌可破矣。	Thao nhược khí thử nhi khứ, ngô đắc thử ải khẩu, hứa xương khả phá hĩ.
”绍从之，于各寨内选精壮军人，用铁锹土担，齐来曹操寨边，垒土成山。	" Thiệu tòng chi, vu các trại nội tuyển tinh tráng quân nhân, dụng thiết thiêu thổ đam, tề lai tào thao trại biên, lũy thổ thành sơn.
曹营内见袁军堆筑土山，欲待出去冲突，被审配弓弩手当住咽喉要路，不能前进。	Tào doanh nội kiến viên quân đôi trúc thổ sơn, dục đãi xuất khứ xung đột, bị thẩm phối cung nỗ thủ đương trụ yết hầu yếu lộ, bất năng tiền tiến.
十日之内，筑成土山五十余座，上立高橹，分拨弓弩手于其上射箭。	Thập nhật chi nội, trúc thành thổ sơn ngũ thập dư tọa, thượng lập cao lỗ, phân bát cung nỗ thủ vu kì thượng xạ tiễn.
曹军大惧，皆顶着遮箭牌守御。	Tào quân đại cụ, giai đính trứ già tiễn bài thủ ngự.
土山上一声梆子响处，箭下如雨。	Thổ sơn thượng nhất thanh bang tử hưởng xử, tiễn hạ như vũ.
曹军皆蒙楯伏地，袁军呐喊而笑。	Tào quân giai mông thuẫn phục địa, viên quân nột hảm nhi tiếu. tiếng mõ, tên bắn xuống như mưa.

Paragraph 359
曹操见军慌乱，集众谋士问计。	Tào thao kiến quân hoảng loạn, tập chúng mưu sĩ vấn kế.
刘晔进曰：“可作发石车以破之。	Lưu diệp tiến viết: "Khả tác phát thạch xa dĩ phá chi.
